하차인원수,위도,경도,시간대
9111.0,37.168953,127.063197,17
12841.0,37.168953,127.063197,18
9967.0,37.168953,127.063197,19
6053.5,37.168953,127.063197,20
5634.5,37.168953,127.063197,21
4300.5,37.168953,127.063197,22
2827.75,37.168953,127.063197,23
260.5,37.168953,127.063197,0
0.0,37.168953,127.063197,1
0.0,37.168953,127.063197,2
0.0,37.168953,127.063197,3
4.5,37.540685,127.017965,4
880.25,37.540685,127.017965,5
4447.0,37.540685,127.017965,6
7953.25,37.540685,127.017965,7
13463.5,37.540685,127.017965,8
10399.0,37.540685,127.017965,9
8606.75,37.540685,127.017965,10
10180.25,37.540685,127.017965,11
11117.5,37.540685,127.017965,12
12514.75,37.540685,127.017965,13
13726.5,37.540685,127.017965,14
16047.75,37.540685,127.017965,15
18416.25,37.540685,127.017965,16
24269.0,37.540685,127.017965,17
32768.0,37.540685,127.017965,18
23794.75,37.540685,127.017965,19
15936.0,37.540685,127.017965,20
14419.25,37.540685,127.017965,21
14199.75,37.540685,127.017965,22
7160.75,37.540685,127.017965,23
1928.5,37.540685,127.017965,0
1.75,37.540685,127.017965,1
0.0,37.540685,127.017965,2
0.0,37.540685,127.017965,3
0.0,37.561904,127.050899,4
201.75,37.561904,127.050899,5
1203.25,37.561904,127.050899,6
1692.25,37.561904,127.050899,7
3670.25,37.561904,127.050899,8
4633.0,37.561904,127.050899,9
3193.75,37.561904,127.050899,10
2858.25,37.561904,127.050899,11
3201.75,37.561904,127.050899,12
4043.75,37.561904,127.050899,13
3765.75,37.561904,127.050899,14
4696.0,37.561904,127.050899,15
6060.5,37.561904,127.050899,16
6827.25,37.561904,127.050899,17
10930.25,37.561904,127.050899,18
7460.25,37.561904,127.050899,19
4974.0,37.561904,127.050899,20
5813.5,37.561904,127.050899,21
5380.5,37.561904,127.050899,22
3267.5,37.561904,127.050899,23
1000.5,37.561904,127.050899,0
2.0,37.561904,127.050899,1
0.0,37.561904,127.050899,2
0.0,37.561904,127.050899,3
10.25,37.529849,126.964561,4
5154.25,37.529849,126.964561,5
33280.25,37.529849,126.964561,6
77163.5,37.529849,126.964561,7
154342.75,37.529849,126.964561,8
112404.0,37.529849,126.964561,9
82234.75,37.529849,126.964561,10
71440.75,37.529849,126.964561,11
73778.0,37.529849,126.964561,12
77790.25,37.529849,126.964561,13
74331.5,37.529849,126.964561,14
75685.75,37.529849,126.964561,15
74246.75,37.529849,126.964561,16
78891.0,37.529849,126.964561,17
85317.5,37.529849,126.964561,18
58330.25,37.529849,126.964561,19
37816.25,37.529849,126.964561,20
26468.0,37.529849,126.964561,21
13426.5,37.529849,126.964561,22
6376.5,37.529849,126.964561,23
1460.5,37.529849,126.964561,0
0.0,37.529849,126.964561,1
0.0,37.529849,126.964561,2
0.0,37.529849,126.964561,3
0.0,37.548768,126.836318,4
788.75,37.548768,126.836318,5
4243.25,37.548768,126.836318,6
12077.5,37.548768,126.836318,7
21386.0,37.548768,126.836318,8
15032.0,37.548768,126.836318,9
12511.75,37.548768,126.836318,10
12726.5,37.548768,126.836318,11
15762.25,37.548768,126.836318,12
18572.75,37.548768,126.836318,13
19889.75,37.548768,126.836318,14
22968.25,37.548768,126.836318,15
27485.5,37.548768,126.836318,16
34532.0,37.548768,126.836318,17
53143.5,37.548768,126.836318,18
42660.5,37.548768,126.836318,19
25222.75,37.548768,126.836318,20
22952.0,37.548768,126.836318,21
23494.0,37.548768,126.836318,22
13857.25,37.548768,126.836318,23
3658.25,37.548768,126.836318,0
9.75,37.548768,126.836318,1
0.25,37.548768,126.836318,2
0.0,37.548768,126.836318,3
0.5,37.566295,126.99191,4
1309.5,37.566295,126.99191,5
13463.375,37.566295,126.99191,6
51508.375,37.566295,126.99191,7
129531.375,37.566295,126.99191,8
52474.0,37.566295,126.99191,9
24017.0,37.566295,126.99191,10
20617.25,37.566295,126.99191,11
19091.625,37.566295,126.99191,12
20957.375,37.566295,126.99191,13
18685.375,37.566295,126.99191,14
18010.125,37.566295,126.99191,15
19751.0,37.566295,126.99191,16
23759.375,37.566295,126.99191,17
28133.25,37.566295,126.99191,18
16735.875,37.566295,126.99191,19
9425.625,37.566295,126.99191,20
7968.875,37.566295,126.99191,21
6730.5,37.566295,126.99191,22
4293.375,37.566295,126.99191,23
1162.5,37.566295,126.99191,0
44.25,37.566295,126.99191,1
0.125,37.566295,126.99191,2
0.0,37.566295,126.99191,3
0.125,37.566941,126.998079,4
830.75,37.566941,126.998079,5
9148.25,37.566941,126.998079,6
24952.25,37.566941,126.998079,7
60985.375,37.566941,126.998079,8
29470.5,37.566941,126.998079,9
18161.625,37.566941,126.998079,10
18029.5,37.566941,126.998079,11
16461.625,37.566941,126.998079,12
15935.25,37.566941,126.998079,13
14587.125,37.566941,126.998079,14
13051.875,37.566941,126.998079,15
11975.25,37.566941,126.998079,16
11966.75,37.566941,126.998079,17
12197.0,37.566941,126.998079,18
7495.875,37.566941,126.998079,19
4886.75,37.566941,126.998079,20
4720.0,37.566941,126.998079,21
4295.75,37.566941,126.998079,22
2897.25,37.566941,126.998079,23
962.75,37.566941,126.998079,0
24.75,37.566941,126.998079,1
0.25,37.566941,126.998079,2
0.0,37.566941,126.998079,3
0.5,37.566014,126.982618,4
2787.0,37.566014,126.982618,5
24711.25,37.566014,126.982618,6
124184.25,37.566014,126.982618,7
331196.75,37.566014,126.982618,8
159302.25,37.566014,126.982618,9
71877.5,37.566014,126.982618,10
66185.75,37.566014,126.982618,11
58860.25,37.566014,126.982618,12
58364.75,37.566014,126.982618,13
52749.0,37.566014,126.982618,14
50729.25,37.566014,126.982618,15
52771.75,37.566014,126.982618,16
60178.5,37.566014,126.982618,17
62250.75,37.566014,126.982618,18
37820.5,37.566014,126.982618,19
25114.0,37.566014,126.982618,20
22615.75,37.566014,126.982618,21
19113.75,37.566014,126.982618,22
10884.5,37.566014,126.982618,23
4516.25,37.566014,126.982618,0
832.0,37.566014,126.982618,1
2.25,37.566014,126.982618,2
0.0,37.566014,126.982618,3
0.75,37.598605,126.915577,4
1304.5,37.598605,126.915577,5
5752.25,37.598605,126.915577,6
9494.25,37.598605,126.915577,7
16703.25,37.598605,126.915577,8
12997.75,37.598605,126.915577,9
13148.5,37.598605,126.915577,10
14440.0,37.598605,126.915577,11
17428.25,37.598605,126.915577,12
18640.5,37.598605,126.915577,13
21387.0,37.598605,126.915577,14
27284.0,37.598605,126.915577,15
33184.25,37.598605,126.915577,16
46025.25,37.598605,126.915577,17
75887.0,37.598605,126.915577,18
60701.25,37.598605,126.915577,19
38464.0,37.598605,126.915577,20
31647.25,37.598605,126.915577,21
29551.25,37.598605,126.915577,22
19693.0,37.598605,126.915577,23
5994.75,37.598605,126.915577,0
10.5,37.598605,126.915577,1
0.0,37.598605,126.915577,2
0.0,37.598605,126.915577,3
0.0,37.320852,126.948217,4
2801.75,37.320852,126.948217,5
12159.25,37.320852,126.948217,6
29376.25,37.320852,126.948217,7
29225.0,37.320852,126.948217,8
9565.0,37.320852,126.948217,9
7641.0,37.320852,126.948217,10
7222.0,37.320852,126.948217,11
8307.75,37.320852,126.948217,12
9107.25,37.320852,126.948217,13
8895.25,37.320852,126.948217,14
10083.75,37.320852,126.948217,15
13408.5,37.320852,126.948217,16
17134.0,37.320852,126.948217,17
27657.25,37.320852,126.948217,18
19002.0,37.320852,126.948217,19
13968.0,37.320852,126.948217,20
11758.5,37.320852,126.948217,21
10006.5,37.320852,126.948217,22
6883.5,37.320852,126.948217,23
1137.0,37.320852,126.948217,0
0.0,37.320852,126.948217,1
0.0,37.320852,126.948217,2
0.0,37.320852,126.948217,3
0.25,37.556733,126.946013,4
819.75,37.556733,126.946013,5
5879.25,37.556733,126.946013,6
13212.0,37.556733,126.946013,7
41010.5,37.556733,126.946013,8
43913.0,37.556733,126.946013,9
35264.5,37.556733,126.946013,10
25369.25,37.556733,126.946013,11
28799.25,37.556733,126.946013,12
31326.25,37.556733,126.946013,13
24545.5,37.556733,126.946013,14
25287.25,37.556733,126.946013,15
26182.75,37.556733,126.946013,16
32428.0,37.556733,126.946013,17
44746.5,37.556733,126.946013,18
32687.5,37.556733,126.946013,19
21576.75,37.556733,126.946013,20
21182.75,37.556733,126.946013,21
20983.0,37.556733,126.946013,22
15000.75,37.556733,126.946013,23
4198.5,37.556733,126.946013,0
78.25,37.556733,126.946013,1
2.5,37.556733,126.946013,2
0.0,37.556733,126.946013,3
1.0,37.486263,126.981989,4
1267.75,37.486263,126.981989,5
8199.0,37.486263,126.981989,6
14314.0,37.486263,126.981989,7
40730.25,37.486263,126.981989,8
27256.5,37.486263,126.981989,9
19654.5,37.486263,126.981989,10
18693.75,37.486263,126.981989,11
19748.75,37.486263,126.981989,12
20906.75,37.486263,126.981989,13
20783.75,37.486263,126.981989,14
23259.75,37.486263,126.981989,15
27939.75,37.486263,126.981989,16
37365.75,37.486263,126.981989,17
55527.25,37.486263,126.981989,18
37585.25,37.486263,126.981989,19
19639.0,37.486263,126.981989,20
15931.5,37.486263,126.981989,21
14446.0,37.486263,126.981989,22
8758.0,37.486263,126.981989,23
2860.5,37.486263,126.981989,0
35.0,37.486263,126.981989,1
0.5,37.486263,126.981989,2
0.0,37.486263,126.981989,3
0.0,37.534488,126.994302,4
1353.75,37.534488,126.994302,5
7412.75,37.534488,126.994302,6
10952.5,37.534488,126.994302,7
26856.75,37.534488,126.994302,8
22389.75,37.534488,126.994302,9
17514.0,37.534488,126.994302,10
15780.5,37.534488,126.994302,11
17655.25,37.534488,126.994302,12
18356.5,37.534488,126.994302,13
17967.5,37.534488,126.994302,14
18956.5,37.534488,126.994302,15
21525.75,37.534488,126.994302,16
25478.25,37.534488,126.994302,17
31567.75,37.534488,126.994302,18
24462.25,37.534488,126.994302,19
16956.75,37.534488,126.994302,20
14084.5,37.534488,126.994302,21
12139.25,37.534488,126.994302,22
9353.75,37.534488,126.994302,23
3512.75,37.534488,126.994302,0
9.5,37.534488,126.994302,1
0.0,37.534488,126.994302,2
0.0,37.534488,126.994302,3
24.75,37.476691,126.616936,4
961.5,37.476691,126.616936,5
3031.0,37.476691,126.616936,6
5412.0,37.476691,126.616936,7
8067.75,37.476691,126.616936,8
4721.25,37.476691,126.616936,9
6385.75,37.476691,126.616936,10
9124.5,37.476691,126.616936,11
9362.0,37.476691,126.616936,12
8139.25,37.476691,126.616936,13
7555.0,37.476691,126.616936,14
5785.75,37.476691,126.616936,15
5041.5,37.476691,126.616936,16
4411.0,37.476691,126.616936,17
4177.5,37.476691,126.616936,18
2987.75,37.476691,126.616936,19
2440.75,37.476691,126.616936,20
1876.25,37.476691,126.616936,21
1684.75,37.476691,126.616936,22
1244.75,37.476691,126.616936,23
1001.5,37.476691,126.616936,0
1.5,37.476691,126.616936,1
0.0,37.476691,126.616936,2
0.0,37.476691,126.616936,3
0.5,37.483681,127.08439,4
1620.0,37.483681,127.08439,5
10550.25,37.483681,127.08439,6
31287.25,37.483681,127.08439,7
23999.25,37.483681,127.08439,8
19260.25,37.483681,127.08439,9
16351.5,37.483681,127.08439,10
12507.0,37.483681,127.08439,11
14679.75,37.483681,127.08439,12
16192.5,37.483681,127.08439,13
15776.5,37.483681,127.08439,14
14152.25,37.483681,127.08439,15
13608.0,37.483681,127.08439,16
15784.75,37.483681,127.08439,17
21024.0,37.483681,127.08439,18
17605.75,37.483681,127.08439,19
11345.0,37.483681,127.08439,20
11129.0,37.483681,127.08439,21
11713.5,37.483681,127.08439,22
5182.75,37.483681,127.08439,23
1660.25,37.483681,127.08439,0
20.5,37.483681,127.08439,1
0.0,37.483681,127.08439,2
0.0,37.483681,127.08439,3
0.25,37.520733,127.10379,4
1751.25,37.520733,127.10379,5
11075.75,37.520733,127.10379,6
21745.0,37.520733,127.10379,7
37352.0,37.520733,127.10379,8
24742.0,37.520733,127.10379,9
19060.5,37.520733,127.10379,10
16808.5,37.520733,127.10379,11
20583.75,37.520733,127.10379,12
21750.25,37.520733,127.10379,13
19917.0,37.520733,127.10379,14
20204.5,37.520733,127.10379,15
21512.0,37.520733,127.10379,16
27304.0,37.520733,127.10379,17
39212.5,37.520733,127.10379,18
29423.25,37.520733,127.10379,19
18432.25,37.520733,127.10379,20
17707.25,37.520733,127.10379,21
17424.75,37.520733,127.10379,22
9534.75,37.520733,127.10379,23
2817.75,37.520733,127.10379,0
35.5,37.520733,127.10379,1
0.0,37.520733,127.10379,2
0.0,37.520733,127.10379,3
0.75,37.511687,127.086162,4
774.75,37.511687,127.086162,5
8490.75,37.511687,127.086162,6
16087.0,37.511687,127.086162,7
27384.25,37.511687,127.086162,8
30073.0,37.511687,127.086162,9
23859.25,37.511687,127.086162,10
26446.0,37.511687,127.086162,11
30439.0,37.511687,127.086162,12
33648.0,37.511687,127.086162,13
35545.5,37.511687,127.086162,14
39873.75,37.511687,127.086162,15
46081.25,37.511687,127.086162,16
60872.75,37.511687,127.086162,17
86644.25,37.511687,127.086162,18
60403.25,37.511687,127.086162,19
36190.0,37.511687,127.086162,20
31874.5,37.511687,127.086162,21
30070.75,37.511687,127.086162,22
16868.0,37.511687,127.086162,23
5053.0,37.511687,127.086162,0
123.75,37.511687,127.086162,1
1.25,37.511687,127.086162,2
0.0,37.511687,127.086162,3
0.0,37.512759,127.01122,4
936.75,37.512759,127.01122,5
7305.25,37.512759,127.01122,6
6035.25,37.512759,127.01122,7
8701.25,37.512759,127.01122,8
6395.5,37.512759,127.01122,9
4755.25,37.512759,127.01122,10
4968.75,37.512759,127.01122,11
5424.25,37.512759,127.01122,12
6735.5,37.512759,127.01122,13
6555.5,37.512759,127.01122,14
7373.0,37.512759,127.01122,15
8082.5,37.512759,127.01122,16
10566.0,37.512759,127.01122,17
13656.75,37.512759,127.01122,18
9919.5,37.512759,127.01122,19
6398.25,37.512759,127.01122,20
6523.25,37.512759,127.01122,21
7611.25,37.512759,127.01122,22
3829.25,37.512759,127.01122,23
1117.75,37.512759,127.01122,0
3.5,37.512759,127.01122,1
0.0,37.512759,127.01122,2
0.0,37.512759,127.01122,3
0.0,37.504898,126.93915,4
1341.75,37.504898,126.93915,5
5557.75,37.504898,126.93915,6
7499.75,37.504898,126.93915,7
16272.25,37.504898,126.93915,8
11363.0,37.504898,126.93915,9
9801.75,37.504898,126.93915,10
10038.25,37.504898,126.93915,11
10760.0,37.504898,126.93915,12
11360.0,37.504898,126.93915,13
11771.5,37.504898,126.93915,14
14322.75,37.504898,126.93915,15
16327.75,37.504898,126.93915,16
20339.75,37.504898,126.93915,17
31904.0,37.504898,126.93915,18
23185.0,37.504898,126.93915,19
14602.5,37.504898,126.93915,20
13513.25,37.504898,126.93915,21
11982.25,37.504898,126.93915,22
8125.5,37.504898,126.93915,23
2684.75,37.504898,126.93915,0
7.5,37.504898,126.93915,1
0.0,37.504898,126.93915,2
0.0,37.504898,126.93915,3
0.0,37.700109,127.053196,4
148.25,37.700109,127.053196,5
1129.75,37.700109,127.053196,6
1272.75,37.700109,127.053196,7
1599.0,37.700109,127.053196,8
1986.5,37.700109,127.053196,9
2003.0,37.700109,127.053196,10
1993.0,37.700109,127.053196,11
2135.75,37.700109,127.053196,12
1617.5,37.700109,127.053196,13
1347.0,37.700109,127.053196,14
1430.5,37.700109,127.053196,15
1539.75,37.700109,127.053196,16
1995.5,37.700109,127.053196,17
3287.75,37.700109,127.053196,18
3190.0,37.700109,127.053196,19
1802.25,37.700109,127.053196,20
889.75,37.700109,127.053196,21
859.0,37.700109,127.053196,22
602.25,37.700109,127.053196,23
247.0,37.700109,127.053196,0
0.75,37.700109,127.053196,1
0.0,37.700109,127.053196,2
0.0,37.700109,127.053196,3
0.0,37.478703,127.126191,4
2634.25,37.478703,127.126191,5
11073.25,37.478703,127.126191,6
27100.0,37.478703,127.126191,7
46437.75,37.478703,127.126191,8
28827.75,37.478703,127.126191,9
18987.0,37.478703,127.126191,10
19297.25,37.478703,127.126191,11
21852.5,37.478703,127.126191,12
20459.0,37.478703,127.126191,13
21499.25,37.478703,127.126191,14
26319.25,37.478703,127.126191,15
28226.5,37.478703,127.126191,16
32943.75,37.478703,127.126191,17
51126.75,37.478703,127.126191,18
36716.0,37.478703,127.126191,19
21578.0,37.478703,127.126191,20
17509.25,37.478703,127.126191,21
17638.5,37.478703,127.126191,22
9956.0,37.478703,127.126191,23
2518.75,37.478703,127.126191,0
5.0,37.478703,127.126191,1
0.0,37.478703,127.126191,2
0.0,37.478703,127.126191,3
0.5,37.56144,127.064623,4
980.75,37.56144,127.064623,5
11527.25,37.56144,127.064623,6
21940.25,37.56144,127.064623,7
64935.0,37.56144,127.064623,8
28343.25,37.56144,127.064623,9
20005.5,37.56144,127.064623,10
18182.75,37.56144,127.064623,11
18658.25,37.56144,127.064623,12
19933.25,37.56144,127.064623,13
18949.0,37.56144,127.064623,14
22315.25,37.56144,127.064623,15
27097.25,37.56144,127.064623,16
38601.0,37.56144,127.064623,17
64996.5,37.56144,127.064623,18
45880.5,37.56144,127.064623,19
27333.5,37.56144,127.064623,20
25346.0,37.56144,127.064623,21
23099.75,37.56144,127.064623,22
14615.25,37.56144,127.064623,23
4298.5,37.56144,127.064623,0
130.25,37.56144,127.064623,1
0.25,37.56144,127.064623,2
0.0,37.56144,127.064623,3
1.25,37.602798,127.01349,4
445.25,37.602798,127.01349,5
1681.75,37.602798,127.01349,6
3250.0,37.602798,127.01349,7
6836.75,37.602798,127.01349,8
4886.25,37.602798,127.01349,9
4240.25,37.602798,127.01349,10
4764.0,37.602798,127.01349,11
5422.75,37.602798,127.01349,12
5815.25,37.602798,127.01349,13
6473.75,37.602798,127.01349,14
8034.5,37.602798,127.01349,15
9581.0,37.602798,127.01349,16
11080.25,37.602798,127.01349,17
15459.25,37.602798,127.01349,18
12380.0,37.602798,127.01349,19
7668.5,37.602798,127.01349,20
6880.75,37.602798,127.01349,21
5890.0,37.602798,127.01349,22
3354.5,37.602798,127.01349,23
1036.75,37.602798,127.01349,0
1.25,37.602798,127.01349,1
0.0,37.602798,127.01349,2
0.0,37.602798,127.01349,3
3.75,37.578103,127.034893,4
1816.75,37.578103,127.034893,5
8005.75,37.578103,127.034893,6
18573.5,37.578103,127.034893,7
37335.75,37.578103,127.034893,8
31427.0,37.578103,127.034893,9
36560.0,37.578103,127.034893,10
44494.25,37.578103,127.034893,11
49743.0,37.578103,127.034893,12
52437.5,37.578103,127.034893,13
48180.75,37.578103,127.034893,14
40465.75,37.578103,127.034893,15
33730.0,37.578103,127.034893,16
27688.5,37.578103,127.034893,17
27565.5,37.578103,127.034893,18
18794.25,37.578103,127.034893,19
12395.5,37.578103,127.034893,20
11253.25,37.578103,127.034893,21
9811.25,37.578103,127.034893,22
6631.0,37.578103,127.034893,23
1243.75,37.578103,127.034893,0
5.5,37.578103,127.034893,1
0.0,37.578103,127.034893,2
0.0,37.578103,127.034893,3
3.25,37.466769,126.656666,4
2191.5,37.466769,126.656666,5
5199.5,37.466769,126.656666,6
12291.75,37.466769,126.656666,7
29388.5,37.466769,126.656666,8
15708.5,37.466769,126.656666,9
9338.5,37.466769,126.656666,10
8592.5,37.466769,126.656666,11
11256.0,37.466769,126.656666,12
12392.25,37.466769,126.656666,13
11814.0,37.466769,126.656666,14
12865.75,37.466769,126.656666,15
16500.25,37.466769,126.656666,16
21282.25,37.466769,126.656666,17
29946.0,37.466769,126.656666,18
28557.0,37.466769,126.656666,19
16886.25,37.466769,126.656666,20
15160.5,37.466769,126.656666,21
14297.75,37.466769,126.656666,22
10139.5,37.466769,126.656666,23
2947.25,37.466769,126.656666,0
5.5,37.466769,126.656666,1
0.0,37.466769,126.656666,2
0.0,37.466769,126.656666,3
2.0,37.570161,126.982923,4
4857.25,37.570161,126.982923,5
25336.75,37.570161,126.982923,6
104002.0,37.570161,126.982923,7
262406.5,37.570161,126.982923,8
147592.0,37.570161,126.982923,9
62265.75,37.570161,126.982923,10
59447.75,37.570161,126.982923,11
52615.0,37.570161,126.982923,12
50995.0,37.570161,126.982923,13
43350.25,37.570161,126.982923,14
38401.0,37.570161,126.982923,15
39422.5,37.570161,126.982923,16
45578.5,37.570161,126.982923,17
50002.75,37.570161,126.982923,18
25268.0,37.570161,126.982923,19
11914.5,37.570161,126.982923,20
8320.5,37.570161,126.982923,21
5959.75,37.570161,126.982923,22
3807.75,37.570161,126.982923,23
759.0,37.570161,126.982923,0
2.0,37.570161,126.982923,1
0.0,37.570161,126.982923,2
0.0,37.570161,126.982923,3
4.583333333333333,37.571607,126.991806,4
1378.5,37.571607,126.991806,5
7658.583333333333,37.571607,126.991806,6
17633.083333333332,37.571607,126.991806,7
51717.166666666664,37.571607,126.991806,8
47646.166666666664,37.571607,126.991806,9
40341.416666666664,37.571607,126.991806,10
42489.0,37.571607,126.991806,11
42706.25,37.571607,126.991806,12
40277.5,37.571607,126.991806,13
35610.25,37.571607,126.991806,14
30659.75,37.571607,126.991806,15
28856.0,37.571607,126.991806,16
28911.083333333332,37.571607,126.991806,17
30997.833333333332,37.571607,126.991806,18
16485.833333333332,37.571607,126.991806,19
8587.25,37.571607,126.991806,20
6532.416666666667,37.571607,126.991806,21
4952.0,37.571607,126.991806,22
3248.5833333333335,37.571607,126.991806,23
1265.0,37.571607,126.991806,0
20.916666666666668,37.571607,126.991806,1
0.4166666666666667,37.571607,126.991806,2
0.0,37.571607,126.991806,3
0.5,37.570926,127.001849,4
3543.5,37.570926,127.001849,5
13896.75,37.570926,127.001849,6
39677.25,37.570926,127.001849,7
96787.75,37.570926,127.001849,8
61654.25,37.570926,127.001849,9
56760.25,37.570926,127.001849,10
61549.0,37.570926,127.001849,11
60418.5,37.570926,127.001849,12
55376.5,37.570926,127.001849,13
51825.0,37.570926,127.001849,14
43853.25,37.570926,127.001849,15
39640.75,37.570926,127.001849,16
35397.25,37.570926,127.001849,17
33322.75,37.570926,127.001849,18
18283.0,37.570926,127.001849,19
9396.5,37.570926,127.001849,20
6960.75,37.570926,127.001849,21
5312.0,37.570926,127.001849,22
3066.0,37.570926,127.001849,23
874.75,37.570926,127.001849,0
2.75,37.570926,127.001849,1
0.0,37.570926,127.001849,2
0.0,37.570926,127.001849,3
0.625,37.510997,127.073642,4
548.0,37.510997,127.073642,5
5450.875,37.510997,127.073642,6
10071.75,37.510997,127.073642,7
17879.5,37.510997,127.073642,8
12211.0,37.510997,127.073642,9
9030.875,37.510997,127.073642,10
8032.25,37.510997,127.073642,11
12266.5,37.510997,127.073642,12
14921.5,37.510997,127.073642,13
11309.375,37.510997,127.073642,14
12709.75,37.510997,127.073642,15
15457.0,37.510997,127.073642,16
19274.5,37.510997,127.073642,17
26506.75,37.510997,127.073642,18
14867.625,37.510997,127.073642,19
8527.125,37.510997,127.073642,20
8482.875,37.510997,127.073642,21
7875.0,37.510997,127.073642,22
4698.625,37.510997,127.073642,23
1229.5,37.510997,127.073642,0
63.375,37.510997,127.073642,1
0.625,37.510997,127.073642,2
0.0,37.510997,127.073642,3
26.75,37.464941,126.679923,4
4129.75,37.464941,126.679923,5
8827.5,37.464941,126.679923,6
17065.0,37.464941,126.679923,7
28039.75,37.464941,126.679923,8
23145.25,37.464941,126.679923,9
17750.5,37.464941,126.679923,10
17721.25,37.464941,126.679923,11
22174.0,37.464941,126.679923,12
19646.5,37.464941,126.679923,13
22543.75,37.464941,126.679923,14
23191.25,37.464941,126.679923,15
32251.25,37.464941,126.679923,16
39073.0,37.464941,126.679923,17
55937.75,37.464941,126.679923,18
57405.25,37.464941,126.679923,19
32938.75,37.464941,126.679923,20
28241.0,37.464941,126.679923,21
25601.25,37.464941,126.679923,22
19085.25,37.464941,126.679923,23
4296.5,37.464941,126.679923,0
8.0,37.464941,126.679923,1
0.0,37.464941,126.679923,2
0.0,37.464941,126.679923,3
0.75,37.644583,127.064303,4
1960.25,37.644583,127.064303,5
4585.25,37.644583,127.064303,6
13850.0,37.644583,127.064303,7
25453.75,37.644583,127.064303,8
14318.25,37.644583,127.064303,9
11274.75,37.644583,127.064303,10
12626.5,37.644583,127.064303,11
13823.25,37.644583,127.064303,12
15186.25,37.644583,127.064303,13
15485.5,37.644583,127.064303,14
17807.5,37.644583,127.064303,15
21583.0,37.644583,127.064303,16
29153.0,37.644583,127.064303,17
44066.25,37.644583,127.064303,18
45585.0,37.644583,127.064303,19
26158.0,37.644583,127.064303,20
23032.25,37.644583,127.064303,21
21188.5,37.644583,127.064303,22
13229.0,37.644583,127.064303,23
4250.75,37.644583,127.064303,0
8.75,37.644583,127.064303,1
0.0,37.644583,127.064303,2
0.0,37.644583,127.064303,3
0.5,37.565923,127.08432,4
667.25,37.565923,127.08432,5
4031.75,37.565923,127.08432,6
13684.25,37.565923,127.08432,7
28105.25,37.565923,127.08432,8
13528.5,37.565923,127.08432,9
9262.5,37.565923,127.08432,10
8746.5,37.565923,127.08432,11
10182.25,37.565923,127.08432,12
11002.0,37.565923,127.08432,13
11632.25,37.565923,127.08432,14
14914.0,37.565923,127.08432,15
17400.25,37.565923,127.08432,16
22535.75,37.565923,127.08432,17
32545.5,37.565923,127.08432,18
28553.5,37.565923,127.08432,19
17291.5,37.565923,127.08432,20
15746.25,37.565923,127.08432,21
13847.0,37.565923,127.08432,22
8288.25,37.565923,127.08432,23
2918.5,37.565923,127.08432,0
5.5,37.565923,127.08432,1
0.0,37.565923,127.08432,2
0.0,37.565923,127.08432,3
17.25,37.486562,126.764843,4
1098.5,37.486562,126.764843,5
3146.5,37.486562,126.764843,6
4973.25,37.486562,126.764843,7
11732.5,37.486562,126.764843,8
7996.0,37.486562,126.764843,9
7296.0,37.486562,126.764843,10
8762.5,37.486562,126.764843,11
9579.25,37.486562,126.764843,12
10386.25,37.486562,126.764843,13
11461.25,37.486562,126.764843,14
12936.25,37.486562,126.764843,15
18028.5,37.486562,126.764843,16
22726.5,37.486562,126.764843,17
31502.5,37.486562,126.764843,18
28590.0,37.486562,126.764843,19
17429.5,37.486562,126.764843,20
14889.0,37.486562,126.764843,21
12974.75,37.486562,126.764843,22
9149.0,37.486562,126.764843,23
1275.75,37.486562,126.764843,0
0.0,37.486562,126.764843,1
0.0,37.486562,126.764843,2
0.0,37.486562,126.764843,3
1.5,37.602545,127.079264,4
1056.75,37.602545,127.079264,5
4661.25,37.602545,127.079264,6
7708.0,37.602545,127.079264,7
21671.0,37.602545,127.079264,8
10524.0,37.602545,127.079264,9
9119.75,37.602545,127.079264,10
9510.0,37.602545,127.079264,11
11154.75,37.602545,127.079264,12
11330.0,37.602545,127.079264,13
12822.25,37.602545,127.079264,14
15978.25,37.602545,127.079264,15
19609.0,37.602545,127.079264,16
24338.25,37.602545,127.079264,17
37099.75,37.602545,127.079264,18
33347.25,37.602545,127.079264,19
19719.75,37.602545,127.079264,20
17700.75,37.602545,127.079264,21
16666.25,37.602545,127.079264,22
10137.0,37.602545,127.079264,23
3304.5,37.602545,127.079264,0
91.0,37.602545,127.079264,1
0.0,37.602545,127.079264,2
0.0,37.602545,127.079264,3
0.0,37.557402,126.861939,4
632.75,37.557402,126.861939,5
3151.5,37.557402,126.861939,6
9001.25,37.557402,126.861939,7
40060.0,37.557402,126.861939,8
13237.75,37.557402,126.861939,9
6067.0,37.557402,126.861939,10
5024.25,37.557402,126.861939,11
5722.0,37.557402,126.861939,12
6220.75,37.557402,126.861939,13
6248.25,37.557402,126.861939,14
7939.0,37.557402,126.861939,15
8746.0,37.557402,126.861939,16
10663.0,37.557402,126.861939,17
19551.25,37.557402,126.861939,18
16261.5,37.557402,126.861939,19
8918.25,37.557402,126.861939,20
8259.0,37.557402,126.861939,21
7397.25,37.557402,126.861939,22
5357.25,37.557402,126.861939,23
1366.75,37.557402,126.861939,0
3.25,37.557402,126.861939,1
0.0,37.557402,126.861939,2
0.0,37.557402,126.861939,3
0.25,37.648048,126.913951,4
655.25,37.648048,126.913951,5
