승차인원수,위도,경도,시간대
42108.25,37.455626,126.89398,8
25284.0,37.455626,126.89398,9
18497.75,37.455626,126.89398,10
16590.75,37.455626,126.89398,11
16919.5,37.455626,126.89398,12
15691.25,37.455626,126.89398,13
13986.75,37.455626,126.89398,14
14360.25,37.455626,126.89398,15
15535.75,37.455626,126.89398,16
17452.5,37.455626,126.89398,17
26261.5,37.455626,126.89398,18
11088.0,37.455626,126.89398,19
8390.75,37.455626,126.89398,20
6915.5,37.455626,126.89398,21
4660.75,37.455626,126.89398,22
1592.75,37.455626,126.89398,23
49.25,37.455626,126.89398,0
0.0,37.455626,126.89398,1
0.0,37.455626,126.89398,2
0.0,37.455626,126.89398,3
27.0,37.548034,127.015872,4
4371.5,37.548034,127.015872,5
9685.5,37.548034,127.015872,6
25771.25,37.548034,127.015872,7
36980.5,37.548034,127.015872,8
23538.0,37.548034,127.015872,9
15006.0,37.548034,127.015872,10
12691.25,37.548034,127.015872,11
12714.25,37.548034,127.015872,12
11998.75,37.548034,127.015872,13
10239.0,37.548034,127.015872,14
10072.0,37.548034,127.015872,15
10939.25,37.548034,127.015872,16
11522.0,37.548034,127.015872,17
11350.25,37.548034,127.015872,18
7554.25,37.548034,127.015872,19
5567.75,37.548034,127.015872,20
4198.25,37.548034,127.015872,21
3469.75,37.548034,127.015872,22
1500.75,37.548034,127.015872,23
224.5,37.548034,127.015872,0
1.0,37.548034,127.015872,1
0.0,37.548034,127.015872,2
0.0,37.548034,127.015872,3
10.5,37.537801,127.140004,4
4383.25,37.537801,127.140004,5
8422.0,37.537801,127.140004,6
21605.25,37.537801,127.140004,7
26063.5,37.537801,127.140004,8
14945.25,37.537801,127.140004,9
12589.5,37.537801,127.140004,10
12436.25,37.537801,127.140004,11
13412.25,37.537801,127.140004,12
13496.5,37.537801,127.140004,13
11978.25,37.537801,127.140004,14
12933.25,37.537801,127.140004,15
14662.25,37.537801,127.140004,16
15435.0,37.537801,127.140004,17
17106.25,37.537801,127.140004,18
8728.75,37.537801,127.140004,19
6759.5,37.537801,127.140004,20
6426.75,37.537801,127.140004,21
4787.75,37.537801,127.140004,22
1932.0,37.537801,127.140004,23
389.5,37.537801,127.140004,0
1.25,37.537801,127.140004,1
0.0,37.537801,127.140004,2
0.0,37.537801,127.140004,3
17.5,37.603407,127.025053,4
9734.75,37.603407,127.025053,5
31905.0,37.603407,127.025053,6
85976.5,37.603407,127.025053,7
84308.25,37.603407,127.025053,8
49014.25,37.603407,127.025053,9
34129.25,37.603407,127.025053,10
29976.5,37.603407,127.025053,11
32149.5,37.603407,127.025053,12
30828.75,37.603407,127.025053,13
27991.0,37.603407,127.025053,14
29511.75,37.603407,127.025053,15
33637.0,37.603407,127.025053,16
36306.0,37.603407,127.025053,17
33411.25,37.603407,127.025053,18
18306.5,37.603407,127.025053,19
14372.0,37.603407,127.025053,20
11580.25,37.603407,127.025053,21
11794.0,37.603407,127.025053,22
4095.0,37.603407,127.025053,23
574.75,37.603407,127.025053,0
3.25,37.603407,127.025053,1
0.0,37.603407,127.025053,2
0.0,37.603407,127.025053,3
7.083333333333333,37.562434,126.801058,4
1208.3333333333333,37.562434,126.801058,5
2716.4166666666665,37.562434,126.801058,6
6194.166666666667,37.562434,126.801058,7
11009.0,37.562434,126.801058,8
10409.333333333334,37.562434,126.801058,9
11568.25,37.562434,126.801058,10
13987.0,37.562434,126.801058,11
13738.666666666666,37.562434,126.801058,12
16651.25,37.562434,126.801058,13
18214.583333333332,37.562434,126.801058,14
18789.083333333332,37.562434,126.801058,15
16424.833333333332,37.562434,126.801058,16
21766.0,37.562434,126.801058,17
25818.083333333332,37.562434,126.801058,18
17145.25,37.562434,126.801058,19
14377.75,37.562434,126.801058,20
15065.666666666666,37.562434,126.801058,21
14849.583333333334,37.562434,126.801058,22
4874.666666666667,37.562434,126.801058,23
228.25,37.562434,126.801058,0
4.583333333333333,37.562434,126.801058,1
0.08333333333333333,37.562434,126.801058,2
0.08333333333333333,37.562434,126.801058,3
219.5,37.531768,126.846683,4
23598.5,37.531768,126.846683,5
42526.75,37.531768,126.846683,6
122271.5,37.531768,126.846683,7
154290.75,37.531768,126.846683,8
79398.0,37.531768,126.846683,9
47137.25,37.531768,126.846683,10
41667.0,37.531768,126.846683,11
42985.5,37.531768,126.846683,12
39401.75,37.531768,126.846683,13
32823.25,37.531768,126.846683,14
31033.75,37.531768,126.846683,15
32632.75,37.531768,126.846683,16
31820.75,37.531768,126.846683,17
31213.0,37.531768,126.846683,18
20128.0,37.531768,126.846683,19
15116.5,37.531768,126.846683,20
12562.0,37.531768,126.846683,21
10508.0,37.531768,126.846683,22
5263.5,37.531768,126.846683,23
858.0,37.531768,126.846683,0
3.5,37.531768,126.846683,1
0.0,37.531768,126.846683,2
0.0,37.531768,126.846683,3
0.0,37.506207,126.810939,4
0.0,37.506207,126.810939,5
0.0,37.506207,126.810939,6
0.0,37.506207,126.810939,7
0.0,37.506207,126.810939,8
0.0,37.506207,126.810939,9
0.0,37.506207,126.810939,10
1.0,37.506207,126.810939,11
0.0,37.506207,126.810939,12
0.0,37.506207,126.810939,13
0.0,37.506207,126.810939,14
0.5,37.506207,126.810939,15
0.0,37.506207,126.810939,16
0.0,37.506207,126.810939,17
0.0,37.506207,126.810939,18
0.0,37.506207,126.810939,19
0.0,37.506207,126.810939,20
0.0,37.506207,126.810939,21
0.0,37.506207,126.810939,22
0.0,37.506207,126.810939,23
0.0,37.506207,126.810939,0
0.0,37.506207,126.810939,1
0.0,37.506207,126.810939,2
0.0,37.506207,126.810939,3
90.5,37.486056,126.887249,4
17391.25,37.486056,126.887249,5
15087.25,37.486056,126.887249,6
28941.5,37.486056,126.887249,7
35196.25,37.486056,126.887249,8
23289.25,37.486056,126.887249,9
15579.25,37.486056,126.887249,10
14352.0,37.486056,126.887249,11
15657.0,37.486056,126.887249,12
15209.25,37.486056,126.887249,13
14393.25,37.486056,126.887249,14
16401.75,37.486056,126.887249,15
20420.75,37.486056,126.887249,16
42976.5,37.486056,126.887249,17
71385.75,37.486056,126.887249,18
31497.0,37.486056,126.887249,19
17336.0,37.486056,126.887249,20
12148.25,37.486056,126.887249,21
7921.5,37.486056,126.887249,22
3645.75,37.486056,126.887249,23
487.25,37.486056,126.887249,0
1.0,37.486056,126.887249,1
0.0,37.486056,126.887249,2
0.0,37.486056,126.887249,3
9.25,37.484596,126.971251,4
5989.25,37.484596,126.971251,5
13536.0,37.484596,126.971251,6
38266.25,37.484596,126.971251,7
56412.0,37.484596,126.971251,8
34110.75,37.484596,126.971251,9
19646.0,37.484596,126.971251,10
16971.0,37.484596,126.971251,11
17115.5,37.484596,126.971251,12
16955.0,37.484596,126.971251,13
14638.75,37.484596,126.971251,14
14071.75,37.484596,126.971251,15
14693.5,37.484596,126.971251,16
14718.5,37.484596,126.971251,17
14661.25,37.484596,126.971251,18
8948.75,37.484596,126.971251,19
7610.25,37.484596,126.971251,20
7317.0,37.484596,126.971251,21
5039.5,37.484596,126.971251,22
2225.75,37.484596,126.971251,23
390.0,37.484596,126.971251,0
2.25,37.484596,126.971251,1
0.0,37.484596,126.971251,2
0.0,37.484596,126.971251,3
72.0,37.541021,126.9713,4
2344.75,37.541021,126.9713,5
4697.25,37.541021,126.9713,6
12799.5,37.541021,126.9713,7
19523.0,37.541021,126.9713,8
11953.25,37.541021,126.9713,9
9643.5,37.541021,126.9713,10
10124.5,37.541021,126.9713,11
12023.5,37.541021,126.9713,12
11933.5,37.541021,126.9713,13
12474.25,37.541021,126.9713,14
16531.25,37.541021,126.9713,15
20393.5,37.541021,126.9713,16
29288.75,37.541021,126.9713,17
40663.75,37.541021,126.9713,18
17822.25,37.541021,126.9713,19
14133.75,37.541021,126.9713,20
14017.75,37.541021,126.9713,21
11840.5,37.541021,126.9713,22
5006.0,37.541021,126.9713,23
101.25,37.541021,126.9713,0
0.25,37.541021,126.9713,1
0.0,37.541021,126.9713,2
0.0,37.541021,126.9713,3
38.5,37.463873,126.989134,4
465.75,37.463873,126.989134,5
890.75,37.463873,126.989134,6
2141.5,37.463873,126.989134,7
3588.0,37.463873,126.989134,8
2809.25,37.463873,126.989134,9
2234.75,37.463873,126.989134,10
2258.5,37.463873,126.989134,11
2267.5,37.463873,126.989134,12
1960.25,37.463873,126.989134,13
1919.0,37.463873,126.989134,14
1934.5,37.463873,126.989134,15
3034.75,37.463873,126.989134,16
5228.75,37.463873,126.989134,17
4216.75,37.463873,126.989134,18
1681.0,37.463873,126.989134,19
1237.25,37.463873,126.989134,20
756.5,37.463873,126.989134,21
354.0,37.463873,126.989134,22
164.25,37.463873,126.989134,23
20.0,37.463873,126.989134,0
0.0,37.463873,126.989134,1
0.25,37.463873,126.989134,2
0.0,37.463873,126.989134,3
5.5,37.487618,126.993513,4
2119.25,37.487618,126.993513,5
7007.5,37.487618,126.993513,6
18183.0,37.487618,126.993513,7
28678.75,37.487618,126.993513,8
21007.5,37.487618,126.993513,9
15393.75,37.487618,126.993513,10
15912.5,37.487618,126.993513,11
16724.0,37.487618,126.993513,12
18199.5,37.487618,126.993513,13
18797.0,37.487618,126.993513,14
21334.5,37.487618,126.993513,15
25541.75,37.487618,126.993513,16
39408.5,37.487618,126.993513,17
70402.25,37.487618,126.993513,18
27233.0,37.487618,126.993513,19
19016.0,37.487618,126.993513,20
17801.75,37.487618,126.993513,21
12608.25,37.487618,126.993513,22
4502.25,37.487618,126.993513,23
691.0,37.487618,126.993513,0
1.0,37.487618,126.993513,1
0.0,37.487618,126.993513,2
0.0,37.487618,126.993513,3
7.25,37.512887,126.953222,4
3731.25,37.512887,126.953222,5
5748.75,37.512887,126.953222,6
16676.5,37.512887,126.953222,7
21998.5,37.512887,126.953222,8
12592.5,37.512887,126.953222,9
8503.0,37.512887,126.953222,10
6990.0,37.512887,126.953222,11
7382.25,37.512887,126.953222,12
7246.75,37.512887,126.953222,13
6232.75,37.512887,126.953222,14
5766.0,37.512887,126.953222,15
6348.5,37.512887,126.953222,16
6744.5,37.512887,126.953222,17
6582.75,37.512887,126.953222,18
3928.75,37.512887,126.953222,19
3012.5,37.512887,126.953222,20
2514.5,37.512887,126.953222,21
1940.0,37.512887,126.953222,22
757.0,37.512887,126.953222,23
181.75,37.512887,126.953222,0
0.5,37.512887,126.953222,1
0.0,37.512887,126.953222,2
0.0,37.512887,126.953222,3
332.75,37.514219,126.942454,4
10166.875,37.514219,126.942454,5
15875.625,37.514219,126.942454,6
40480.375,37.514219,126.942454,7
58502.375,37.514219,126.942454,8
32853.375,37.514219,126.942454,9
21406.875,37.514219,126.942454,10
21206.125,37.514219,126.942454,11
24018.375,37.514219,126.942454,12
26634.75,37.514219,126.942454,13
23792.25,37.514219,126.942454,14
23919.625,37.514219,126.942454,15
26670.0,37.514219,126.942454,16
32285.875,37.514219,126.942454,17
34459.25,37.514219,126.942454,18
22354.875,37.514219,126.942454,19
22621.625,37.514219,126.942454,20
26696.0,37.514219,126.942454,21
26739.125,37.514219,126.942454,22
9145.625,37.514219,126.942454,23
722.25,37.514219,126.942454,0
0.125,37.514219,126.942454,1
0.0,37.514219,126.942454,2
0.0,37.514219,126.942454,3
136.75,37.655128,127.061368,4
9419.625,37.655128,127.061368,5
18806.125,37.655128,127.061368,6
44189.0,37.655128,127.061368,7
46942.625,37.655128,127.061368,8
30171.875,37.655128,127.061368,9
26794.0,37.655128,127.061368,10
27929.625,37.655128,127.061368,11
31510.5,37.655128,127.061368,12
30899.25,37.655128,127.061368,13
31613.75,37.655128,127.061368,14
33952.125,37.655128,127.061368,15
36850.625,37.655128,127.061368,16
38506.75,37.655128,127.061368,17
40480.5,37.655128,127.061368,18
27311.25,37.655128,127.061368,19
27520.625,37.655128,127.061368,20
24236.625,37.655128,127.061368,21
22183.0,37.655128,127.061368,22
10017.375,37.655128,127.061368,23
1920.25,37.655128,127.061368,0
9.0,37.655128,127.061368,1
0.0,37.655128,127.061368,2
0.0,37.655128,127.061368,3
75.0,37.600927,126.935756,4
9484.0,37.600927,126.935756,5
24601.75,37.600927,126.935756,6
70469.25,37.600927,126.935756,7
76067.0,37.600927,126.935756,8
44944.0,37.600927,126.935756,9
27958.5,37.600927,126.935756,10
23260.5,37.600927,126.935756,11
23291.0,37.600927,126.935756,12
21089.0,37.600927,126.935756,13
17942.5,37.600927,126.935756,14
16733.25,37.600927,126.935756,15
17440.0,37.600927,126.935756,16
18084.5,37.600927,126.935756,17
20171.25,37.600927,126.935756,18
9990.5,37.600927,126.935756,19
7507.0,37.600927,126.935756,20
6090.0,37.600927,126.935756,21
4539.0,37.600927,126.935756,22
1656.5,37.600927,126.935756,23
220.0,37.600927,126.935756,0
0.5,37.600927,126.935756,1
1.0,37.600927,126.935756,2
0.0,37.600927,126.935756,3
28.75,37.511093,127.021415,4
2790.5,37.511093,127.021415,5
4095.75,37.511093,127.021415,6
8037.25,37.511093,127.021415,7
12844.0,37.511093,127.021415,8
11653.0,37.511093,127.021415,9
10774.25,37.511093,127.021415,10
12288.5,37.511093,127.021415,11
14313.75,37.511093,127.021415,12
16033.25,37.511093,127.021415,13
20118.0,37.511093,127.021415,14
24190.75,37.511093,127.021415,15
29889.0,37.511093,127.021415,16
56233.0,37.511093,127.021415,17
96641.0,37.511093,127.021415,18
53317.0,37.511093,127.021415,19
34192.5,37.511093,127.021415,20
35937.0,37.511093,127.021415,21
32560.75,37.511093,127.021415,22
16740.75,37.511093,127.021415,23
2885.0,37.511093,127.021415,0
5.75,37.511093,127.021415,1
0.0,37.511093,127.021415,2
0.0,37.511093,127.021415,3
14.75,37.44521,127.156866,4
9033.0,37.44521,127.156866,5
18382.75,37.44521,127.156866,6
45766.75,37.44521,127.156866,7
53984.5,37.44521,127.156866,8
27805.25,37.44521,127.156866,9
18564.0,37.44521,127.156866,10
16630.5,37.44521,127.156866,11
18132.0,37.44521,127.156866,12
17017.0,37.44521,127.156866,13
15020.75,37.44521,127.156866,14
15337.0,37.44521,127.156866,15
17894.0,37.44521,127.156866,16
21460.5,37.44521,127.156866,17
23674.5,37.44521,127.156866,18
11063.75,37.44521,127.156866,19
7818.0,37.44521,127.156866,20
6119.0,37.44521,127.156866,21
4122.0,37.44521,127.156866,22
1668.75,37.44521,127.156866,23
375.75,37.44521,127.156866,0
2.25,37.44521,127.156866,1
0.0,37.44521,127.156866,2
0.0,37.44521,127.156866,3
22.75,37.566747,127.052704,4
8747.75,37.566747,127.052704,5
17614.0,37.566747,127.052704,6
53350.25,37.566747,127.052704,7
72821.0,37.566747,127.052704,8
36656.25,37.566747,127.052704,9
23253.75,37.566747,127.052704,10
20496.25,37.566747,127.052704,11
21864.0,37.566747,127.052704,12
21172.0,37.566747,127.052704,13
19407.0,37.566747,127.052704,14
20582.0,37.566747,127.052704,15
23534.0,37.566747,127.052704,16
28659.75,37.566747,127.052704,17
33583.0,37.566747,127.052704,18
16556.75,37.566747,127.052704,19
11642.5,37.566747,127.052704,20
9720.0,37.566747,127.052704,21
7350.5,37.566747,127.052704,22
3029.75,37.566747,127.052704,23
508.25,37.566747,127.052704,0
0.75,37.566747,127.052704,1
0.25,37.566747,127.052704,2
0.0,37.566747,127.052704,3
62.25,37.670272,127.079066,4
8016.0,37.670272,127.079066,5
14942.25,37.670272,127.079066,6
39256.25,37.670272,127.079066,7
35361.5,37.670272,127.079066,8
21938.0,37.670272,127.079066,9
16208.0,37.670272,127.079066,10
14700.75,37.670272,127.079066,11
14917.25,37.670272,127.079066,12
14547.75,37.670272,127.079066,13
13355.25,37.670272,127.079066,14
12219.75,37.670272,127.079066,15
13060.25,37.670272,127.079066,16
13008.5,37.670272,127.079066,17
12168.25,37.670272,127.079066,18
7514.75,37.670272,127.079066,19
5234.5,37.670272,127.079066,20
4393.5,37.670272,127.079066,21
2855.0,37.670272,127.079066,22
1244.5,37.670272,127.079066,23
277.75,37.670272,127.079066,0
2.25,37.670272,127.079066,1
0.0,37.670272,127.079066,2
0.0,37.670272,127.079066,3
54.125,37.53438,126.902281,4
7344.125,37.53438,126.902281,5
16688.5,37.53438,126.902281,6
48661.0,37.53438,126.902281,7
59993.125,37.53438,126.902281,8
36916.875,37.53438,126.902281,9
25885.75,37.53438,126.902281,10
25136.5,37.53438,126.902281,11
26375.25,37.53438,126.902281,12
25086.5,37.53438,126.902281,13
23543.125,37.53438,126.902281,14
24347.0,37.53438,126.902281,15
27662.25,37.53438,126.902281,16
39418.125,37.53438,126.902281,17
54563.375,37.53438,126.902281,18
25996.5,37.53438,126.902281,19
20750.625,37.53438,126.902281,20
20176.375,37.53438,126.902281,21
17282.875,37.53438,126.902281,22
8371.0,37.53438,126.902281,23
1370.5,37.53438,126.902281,0
2.125,37.53438,126.902281,1
0.125,37.53438,126.902281,2
0.0,37.53438,126.902281,3
9.5,37.344285,126.948345,4
3546.25,37.344285,126.948345,5
10038.25,37.344285,126.948345,6
25439.0,37.344285,126.948345,7
23547.5,37.344285,126.948345,8
12006.0,37.344285,126.948345,9
8862.25,37.344285,126.948345,10
8416.75,37.344285,126.948345,11
9586.75,37.344285,126.948345,12
8345.25,37.344285,126.948345,13
7907.75,37.344285,126.948345,14
8698.5,37.344285,126.948345,15
9412.75,37.344285,126.948345,16
12226.75,37.344285,126.948345,17
14161.25,37.344285,126.948345,18
5811.25,37.344285,126.948345,19
4511.5,37.344285,126.948345,20
3887.25,37.344285,126.948345,21
2954.0,37.344285,126.948345,22
1157.0,37.344285,126.948345,23
81.5,37.344285,126.948345,0
0.0,37.344285,126.948345,1
0.0,37.344285,126.948345,2
0.0,37.344285,126.948345,3
239.75,37.513342,126.926382,4
3176.125,37.513342,126.926382,5
5746.75,37.513342,126.926382,6
15215.0,37.513342,126.926382,7
20787.5,37.513342,126.926382,8
12068.5,37.513342,126.926382,9
9287.625,37.513342,126.926382,10
8975.75,37.513342,126.926382,11
9669.75,37.513342,126.926382,12
9585.625,37.513342,126.926382,13
9498.25,37.513342,126.926382,14
10160.625,37.513342,126.926382,15
10550.0,37.513342,126.926382,16
16411.375,37.513342,126.926382,17
21329.125,37.513342,126.926382,18
8622.75,37.513342,126.926382,19
6760.0,37.513342,126.926382,20
6199.875,37.513342,126.926382,21
4442.875,37.513342,126.926382,22
1405.125,37.513342,126.926382,23
104.625,37.513342,126.926382,0
0.0,37.513342,126.926382,1
0.125,37.513342,126.926382,2
0.0,37.513342,126.926382,3
65.5,37.493514,127.079532,4
3459.25,37.493514,127.079532,5
10308.75,37.493514,127.079532,6
27463.25,37.493514,127.079532,7
34772.5,37.493514,127.079532,8
19852.5,37.493514,127.079532,9
15651.75,37.493514,127.079532,10
14178.75,37.493514,127.079532,11
14161.75,37.493514,127.079532,12
14503.25,37.493514,127.079532,13
13277.75,37.493514,127.079532,14
15896.25,37.493514,127.079532,15
19836.75,37.493514,127.079532,16
23664.5,37.493514,127.079532,17
26214.25,37.493514,127.079532,18
11671.25,37.493514,127.079532,19
8342.0,37.493514,127.079532,20
6673.25,37.493514,127.079532,21
4803.75,37.493514,127.079532,22
1692.75,37.493514,127.079532,23
219.5,37.493514,127.079532,0
1.25,37.493514,127.079532,1
0.0,37.493514,127.079532,2
0.0,37.493514,127.079532,3
10.0,37.494612,127.063642,4
2627.5,37.494612,127.063642,5
